company_id,year,cfo,cfi,cff,pat,cfo_quality_score,cfo_quality_label,cfo_sign,cfi_sign,cff_sign,pattern_label,data_status
BOSCHLTD,2023,1214.0,262.0,-1239.0,1424.0,0.8525280898876404,Moderate,+,+,-,Liquidating Assets,Available
BOSCHLTD,2024,1253.0,283.0,-1452.0,2490.0,0.5032128514056224,Moderate,+,+,-,Liquidating Assets,Available
BPCL,2013,5926.0,-3604.0,-846.0,1936.0,3.0609504132231407,High Quality,+,-,-,Shareholder Returns,Available
BPCL,2014,9588.0,-6881.0,-3736.0,4053.0,2.3656550703182826,High Quality,+,-,-,Shareholder Returns,Available
BPCL,2015,20742.0,-10536.0,-9792.0,5082.0,4.0814639905549,High Quality,+,-,-,Shareholder Returns,Available
BPCL,2016,11119.0,-9233.0,-1332.0,8089.0,1.3745827667202373,High Quality,+,-,-,Shareholder Returns,Available
BPCL,2017,9041.0,-15274.0,4804.0,9507.0,0.9509834858525297,Moderate,+,-,+,Mixed,Available
BPCL,2018,11068.0,-7066.0,-4218.0,9792.0,1.1303104575163399,High Quality,+,-,-,Shareholder Returns,Available
BPCL,2019,10157.0,-10451.0,207.0,8528.0,1.1910178236397748,High Quality,+,-,+,Mixed,Available
BPCL,2020,7881.0,-11135.0,3583.0,3666.0,2.1497545008183305,High Quality,+,-,+,Mixed,Available
BPCL,2021,23455.0,-2474.0,-13981.0,17320.0,1.3542147806004619,High Quality,+,-,-,Shareholder Returns,Available
BPCL,2022,20336.0,-8138.0,-17672.0,11682.0,1.7407978085944187,High Quality,+,-,-,Shareholder Returns,Available
BPCL,2023,12466.0,-7806.0,-4402.0,2131.0,5.849835757860159,High Quality,+,-,-,Shareholder Returns,Available
BPCL,2024,35936.0,-10521.0,-25427.0,26859.0,1.3379500353698945,High Quality,+,-,-,Shareholder Returns,Available
BRITANNIA,2013,320.0,28.0,-378.0,260.0,1.2307692307692308,High Quality,+,+,-,Liquidating Assets,Available
BRITANNIA,2014,671.0,-246.0,-357.0,395.0,1.6987341772151898,High Quality,+,-,-,Shareholder Returns,Available
BRITANNIA,2015,584.0,-450.0,-181.0,689.0,0.8476052249637155,Moderate,+,-,-,Reinvestor,Available
BRITANNIA,2016,959.0,-705.0,-246.0,825.0,1.1624242424242424,High Quality,+,-,-,Shareholder Returns,Available
BRITANNIA,2017,441.0,-150.0,-295.0,885.0,0.49830508474576274,Accrual Risk,+,-,-,Reinvestor,Available
BRITANNIA,2018,1249.0,-957.0,-232.0,1004.0,1.2440239043824701,High Quality,+,-,-,Shareholder Returns,Available
BRITANNIA,2019,1156.0,-852.0,-353.0,1155.0,1.000865800865801,High Quality,+,-,-,Shareholder Returns,Available
BRITANNIA,2020,1485.0,-1526.0,58.0,1394.0,1.0652797704447632,High Quality,+,-,+,Mixed,Available
BRITANNIA,2021,1876.0,433.0,-2242.0,1851.0,1.0135062128579146,High Quality,+,+,-,Liquidating Assets,Available
BRITANNIA,2022,1300.0,914.0,-2246.0,1516.0,0.8575197889182058,Moderate,+,+,-,Liquidating Assets,Available
BRITANNIA,2023,2526.0,-1507.0,-1028.0,2316.0,1.0906735751295338,High Quality,+,-,-,Shareholder Returns,Available
BRITANNIA,2024,2573.0,477.0,-2830.0,2134.0,1.2057169634489222,High Quality,+,+,-,Liquidating Assets,Available
CANBK,2013,8010.0,-435.0,-1043.0,2995.0,2.674457429048414,High Quality,+,-,-,Shareholder Returns,Available
CANBK,2014,14244.0,-380.0,-3771.0,2672.0,5.330838323353293,High Quality,+,-,-,Shareholder Returns,Available
CANBK,2015,6344.0,-1104.0,-1464.0,2931.0,2.1644489935175706,High Quality,+,-,-,Shareholder Returns,Available
CANBK,2016,9346.0,-443.0,-806.0,-2535.0,-3.686785009861933,Accrual Risk,+,-,-,Reinvestor,Available
CANBK,2017,2575.0,-476.0,124.0,1411.0,1.824946846208363,High Quality,+,-,+,Mixed,Available
CANBK,2018,-11120.0,-487.0,2865.0,-3873.0,2.871159308029951,High Quality,-,-,+,Growth Funded by Debt,Available
CANBK,2019,18237.0,-745.0,-1185.0,696.0,26.20258620689655,High Quality,+,-,-,Shareholder Returns,Available
CANBK,2020,-5289.0,-445.0,7792.0,-1921.0,2.7532535137948986,High Quality,-,-,+,Growth Funded by Debt,Available
CANBK,2021,59118.0,-1116.0,290.0,2957.0,19.99256002705445,High Quality,+,-,+,Mixed,Available
CANBK,2022,919.0,-1429.0,4035.0,6158.0,0.14923676518350112,Accrual Risk,+,-,+,Mixed,Available
CANBK,2023,-39978.0,-1156.0,445.0,11345.0,-3.523843102688409,Accrual Risk,-,-,+,Growth Funded by Debt,Available
CANBK,2024,15046.0,-1750.0,-3834.0,15401.0,0.9769495487306019,Moderate,+,-,-,Reinvestor,Available
CHOLAFIN,2013,-3754.0,5.0,4067.0,308.0,-12.188311688311689,Accrual Risk,-,+,+,Distress Signal,Available
CHOLAFIN,2014,-2447.0,-83.0,2749.0,368.0,-6.649456521739131,Accrual Risk,-,-,+,Growth Funded by Debt,Available
CHOLAFIN,2015,-2264.0,-40.0,1819.0,444.0,-5.099099099099099,Accrual Risk,-,-,+,Growth Funded by Debt,Available
CHOLAFIN,2016,-2809.0,-137.0,3031.0,575.0,-4.885217391304348,Accrual Risk,-,-,+,Growth Funded by Debt,Available
CHOLAFIN,2017,-1468.0,-222.0,1692.0,718.0,-2.0445682451253484,Accrual Risk,-,-,+,Growth Funded by Debt,Available
CHOLAFIN,2018,-7926.0,-60.0,8009.0,918.0,-8.633986928104575,Accrual Risk,-,-,+,Growth Funded by Debt,Available
CHOLAFIN,2019,-9317.0,-11.0,12191.0,1197.0,-7.783625730994152,Accrual Risk,-,-,+,Growth Funded by Debt,Available
CHOLAFIN,2020,-2075.0,-54.0,2452.0,1054.0,-1.9686907020872866,Accrual Risk,-,-,+,Growth Funded by Debt,Available
CHOLAFIN,2021,-8848.0,-1746.0,8707.0,1521.0,-5.817225509533202,Accrual Risk,-,-,+,Growth Funded by Debt,Available
CHOLAFIN,2022,-5571.0,1640.0,5150.0,2154.0,-2.586350974930362,Accrual Risk,-,+,+,Distress Signal,Available
CHOLAFIN,2023,-27105.0,-2148.0,27466.0,2665.0,-10.170731707317072,Accrual Risk,-,-,+,Growth Funded by Debt,Available
CHOLAFIN,2024,-35683.0,-2855.0,38471.0,3420.0,-10.433625730994152,Accrual Risk,-,-,+,Growth Funded by Debt,Available
CIPLA,2013,1398.0,-2063.0,718.0,1545.0,0.9048543689320389,Moderate,+,-,+,Mixed,Available
CIPLA,2014,1563.0,-1265.0,-266.0,1404.0,1.1132478632478633,High Quality,+,-,-,Shareholder Returns,Available
CIPLA,2015,1173.0,-950.0,165.0,1229.0,0.9544344995931652,Moderate,+,-,+,Mixed,Available
CIPLA,2016,1741.0,-4533.0,3104.0,1383.0,1.2588575560375994,High Quality,+,-,+,Mixed,Available
CIPLA,2017,2382.0,-1304.0,-1326.0,1035.0,2.301449275362319,High Quality,+,-,-,Shareholder Returns,Available
CIPLA,2018,1463.0,-834.0,-385.0,1417.0,1.0324629498941424,High Quality,+,-,-,Shareholder Returns,Available
CIPLA,2019,1691.0,-1688.0,-349.0,1492.0,1.133378016085791,High Quality,+,-,-,Shareholder Returns,Available
CIPLA,2020,3068.0,114.0,-2949.0,1500.0,2.0453333333333332,High Quality,+,+,-,Liquidating Assets,Available
CIPLA,2021,3755.0,-2374.0,-1240.0,2389.0,1.571787358727501,High Quality,+,-,-,Shareholder Returns,Available
CIPLA,2022,3326.0,-1858.0,-1600.0,2547.0,1.3058500196309384,High Quality,+,-,-,Shareholder Returns,Available
CIPLA,2023,3238.0,-2376.0,-958.0,2833.0,1.1429579950582422,High Quality,+,-,-,Shareholder Returns,Available
CIPLA,2024,4134.0,-2982.0,-1200.0,4154.0,0.9951853635050554,Moderate,+,-,-,Reinvestor,Available
COALINDIA,2013,9109.0,-1833.0,-7852.0,17356.0,0.5248329108089421,Moderate,+,-,-,Reinvestor,Available
COALINDIA,2014,14525.0,8580.0,-25350.0,15112.0,0.9611566966649021,Moderate,+,+,-,Liquidating Assets,Available
COALINDIA,2015,14382.0,894.0,-15026.0,13727.0,1.0477161797916514,High Quality,+,+,-,Liquidating Assets,Available
COALINDIA,2016,13154.0,8154.0,-19587.0,14267.0,0.9219878040232705,Moderate,+,+,-,Liquidating Assets,Available
COALINDIA,2017,16461.0,455.0,-17598.0,9280.0,1.7738146551724139,High Quality,+,+,-,Liquidating Assets,Available
COALINDIA,2018,21115.0,-7747.0,-13564.0,7038.0,3.000142085819835,High Quality,+,-,-,Shareholder Returns,Available
COALINDIA,2019,16356.0,-7896.0,-10885.0,17464.0,0.9365551992670637,Moderate,+,-,-,Reinvestor,Available
COALINDIA,2020,4977.0,1033.0,-4791.0,16700.0,0.2980239520958084,Accrual Risk,+,+,-,Liquidating Assets,Available
COALINDIA,2021,10592.0,182.0,-8453.0,12702.0,0.8338844276491891,Moderate,+,+,-,Liquidating Assets,Available
COALINDIA,2022,41107.0,-25715.0,-13441.0,17378.0,2.365462078490045,High Quality,+,-,-,Shareholder Returns,Available
COALINDIA,2023,35734.0,-23465.0,-13704.0,31723.0,1.1264382309365444,High Quality,+,-,-,Shareholder Returns,Available
COALINDIA,2024,18103.0,-4486.0,-13899.0,37369.0,0.48443897348069254,Accrual Risk,+,-,-,Reinvestor,Available
DABUR,2013,870.0,-622.0,-234.0,766.0,1.1357702349869452,High Quality,+,-,-,Shareholder Returns,Available
DABUR,2014,1098.0,-104.0,-804.0,916.0,1.1986899563318778,High Quality,+,-,-,Shareholder Returns,Available
DABUR,2015,1047.0,-876.0,-417.0,1068.0,0.9803370786516854,Moderate,+,-,-,Reinvestor,Available
DABUR,2016,1187.0,-730.0,-374.0,1254.0,0.9465709728867624,Moderate,+,-,-,Reinvestor,Available
DABUR,2017,1227.0,-807.0,-339.0,1280.0,0.95859375,Moderate,+,-,-,Reinvestor,Available
DABUR,2018,1092.0,-541.0,-577.0,1358.0,0.8041237113402062,Moderate,+,-,-,Reinvestor,Available
DABUR,2019,1499.0,338.0,-1888.0,1446.0,1.0366528354080222,High Quality,+,+,-,Liquidating Assets,Available
DABUR,2020,1614.0,-517.0,-1043.0,1448.0,1.1146408839779005,High Quality,+,-,-,Shareholder Returns,Available
DABUR,2021,2115.0,-1404.0,-613.0,1695.0,1.247787610619469,High Quality,+,-,-,Shareholder Returns,Available
DABUR,2022,1802.0,-1273.0,-490.0,1742.0,1.034443168771527,High Quality,+,-,-,Shareholder Returns,Available
DABUR,2023,1488.0,-583.0,-1035.0,1701.0,0.8747795414462081,Moderate,+,-,-,Reinvestor,Available
DABUR,2024,2013.0,-971.0,-1161.0,1811.0,1.1115405853119824,High Quality,+,-,-,Shareholder Returns,Available
DIVISLAB,2013,480.0,-255.0,-231.0,602.0,0.7973421926910299,Moderate,+,-,-,Reinvestor,Available
DIVISLAB,2014,557.0,-305.0,-248.0,773.0,0.720569210866753,Moderate,+,-,-,Reinvestor,Available
DIVISLAB,2015,826.0,-521.0,-303.0,852.0,0.9694835680751174,Moderate,+,-,-,Reinvestor,Available
DIVISLAB,2016,1038.0,-406.0,-631.0,1126.0,0.9218472468916519,Moderate,+,-,-,Reinvestor,Available
DIVISLAB,2017,1150.0,-1140.0,2.0,1060.0,1.0849056603773586,High Quality,+,-,+,Mixed,Available
DIVISLAB,2018,776.0,-478.0,-314.0,877.0,0.8848346636259977,Moderate,+,-,-,Reinvestor,Available
DIVISLAB,2019,954.0,-685.0,-246.0,1353.0,0.70509977827051,Moderate,+,-,-,Reinvestor,Available
DIVISLAB,2020,1216.0,-83.0,-1091.0,1377.0,0.8830791575889615,Moderate,+,-,-,Reinvestor,Available
DIVISLAB,2021,1947.0,75.0,-35.0,1984.0,0.9813508064516129,Moderate,+,+,-,Liquidating Assets,Available
DIVISLAB,2022,1912.0,-2195.0,-532.0,2960.0,0.6459459459459459,Moderate,+,-,-,Reinvestor,Available
DIVISLAB,2023,2459.0,-2707.0,-797.0,1824.0,1.3481359649122806,High Quality,+,-,-,Shareholder Returns,Available
DIVISLAB,2024,1261.0,-269.0,-799.0,1600.0,0.788125,Moderate,+,-,-,Reinvestor,Available
DLF,2013,2009.0,1995.0,-3951.0,667.0,3.0119940029985006,High Quality,+,+,-,Liquidating Assets,Available
DLF,2014,1468.0,3924.0,-4532.0,590.0,2.488135593220339,High Quality,+,+,-,Liquidating Assets,Available
DLF,2015,2037.0,98.0,-1547.0,507.0,4.017751479289941,High Quality,+,+,-,Liquidating Assets,Available
DLF,2016,2957.0,-818.0,-1929.0,305.0,9.695081967213115,High Quality,+,-,-,Shareholder Returns,Available
DLF,2017,-898.0,872.0,787.0,708.0,-1.268361581920904,Accrual Risk,-,+,+,Distress Signal,Available
DLF,2018,270.0,-2102.0,-232.0,4477.0,0.060308242126423946,Accrual Risk,+,-,-,Reinvestor,Available
DLF,2019,2043.0,3.0,875.0,1314.0,1.5547945205479452,High Quality,+,+,+,Cash Accumulator,Available
DLF,2020,356.0,6508.0,-9522.0,-590.0,-0.6033898305084746,Accrual Risk,+,+,-,Liquidating Assets,Available
DLF,2021,1460.0,150.0,-2184.0,1083.0,1.348107109879963,High Quality,+,+,-,Liquidating Assets,Available
DLF,2022,2832.0,267.0,-3828.0,1500.0,1.888,High Quality,+,+,-,Liquidating Assets,Available
DLF,2023,2375.0,-461.0,-2013.0,2034.0,1.1676499508357916,High Quality,+,-,-,Shareholder Returns,Available
DLF,2024,2539.0,-1529.0,177.0,2724.0,0.9320851688693098,Moderate,+,-,+,Mixed,Available
DMART,2013,127.0,-231.0,118.0,94.0,1.351063829787234,High Quality,+,-,+,Mixed,Available
DMART,2014,198.0,-270.0,65.0,161.0,1.2298136645962734,High Quality,+,-,+,Mixed,Available
DMART,2015,222.0,-474.0,234.0,212.0,1.0471698113207548,High Quality,+,-,+,Mixed,Available
DMART,2016,433.0,-633.0,196.0,320.0,1.353125,High Quality,+,-,+,Mixed,Available
DMART,2017,455.0,-2482.0,2025.0,479.0,0.9498956158663883,Moderate,+,-,+,Mixed,Available
DMART,2018,730.0,464.0,-1159.0,806.0,0.9057071960297767,Moderate,+,+,-,Liquidating Assets,Available
DMART,2019,807.0,-958.0,209.0,902.0,0.8946784922394678,Moderate,+,-,+,Mixed,Available
DMART,2020,1280.0,-4657.0,3357.0,1301.0,0.9838585703305149,Moderate,+,-,+,Mixed,Available
DMART,2021,1375.0,-1110.0,-180.0,1099.0,1.2511373976342128,High Quality,+,-,-,Shareholder Returns,Available
DMART,2022,1372.0,-1289.0,-179.0,1492.0,0.9195710455764075,Moderate,+,-,-,Reinvestor,Available
DMART,2023,2630.0,-2313.0,-205.0,2378.0,1.1059714045416316,High Quality,+,-,-,Shareholder Returns,Available
DMART,2024,2746.0,-2468.0,-148.0,2536.0,1.082807570977918,High Quality,+,-,-,Shareholder Returns,Available
DRREDDY,2013,1378.0,-1437.0,-157.0,1527.0,0.9024230517354289,Moderate,+,-,-,Reinvestor,Available
DRREDDY,2014,1970.0,-1604.0,-24.0,1963.0,1.0035659704533877,High Quality,+,-,-,Shareholder Returns,Available
DRREDDY,2015,2524.0,-2370.0,-433.0,2336.0,1.0804794520547945,High Quality,+,-,-,Shareholder Returns,Available
DRREDDY,2016,3263.0,-1610.0,-1700.0,2131.0,1.5312060065696855,High Quality,+,-,-,Shareholder Returns,Available
DRREDDY,2017,2144.0,-1890.0,-369.0,1292.0,1.6594427244582044,High Quality,+,-,-,Shareholder Returns,Available
DRREDDY,2018,1803.0,-1483.0,-444.0,947.0,1.903907074973601,High Quality,+,-,-,Shareholder Returns,Available
DRREDDY,2019,2870.0,-769.0,-2133.0,1950.0,1.471794871794872,High Quality,+,-,-,Shareholder Returns,Available
DRREDDY,2020,2984.0,-495.0,-2516.0,2026.0,1.472852912142152,High Quality,+,-,-,Shareholder Returns,Available
DRREDDY,2021,3570.0,-2255.0,-30.0,1952.0,1.8288934426229508,High Quality,+,-,-,Shareholder Returns,Available
DRREDDY,2022,2811.0,-2565.0,-242.0,2182.0,1.2882676443629697,High Quality,+,-,-,Shareholder Returns,Available
DRREDDY,2023,5888.0,-4109.0,-2686.0,4507.0,1.3064122476148214,High Quality,+,-,-,Shareholder Returns,Available
DRREDDY,2024,4543.0,-4034.0,-376.0,5578.0,0.8144496235209753,Moderate,+,-,-,Reinvestor,Available
EICHERMOT,2012,496.0,-773.0,-111.0,475.0,1.0442105263157895,High Quality,+,-,-,Shareholder Returns,Available
EICHERMOT,2013,716.0,-790.0,-47.0,525.0,1.3638095238095238,High Quality,+,-,-,Shareholder Returns,Available
EICHERMOT,2014,1047.0,-1214.0,-162.0,702.0,1.4914529914529915,High Quality,+,-,-,Shareholder Returns,Available
EICHERMOT,2016,1463.0,-1001.0,-466.0,1338.0,1.093423019431988,High Quality,+,-,-,Shareholder Returns,Available
EICHERMOT,2017,1708.0,-1744.0,25.0,1667.0,1.0245950809838031,High Quality,+,-,+,Mixed,Available
EICHERMOT,2018,2482.0,-2145.0,-262.0,1960.0,1.2663265306122449,High Quality,+,-,-,Shareholder Returns,Available
EICHERMOT,2019,1575.0,-660.0,-292.0,2203.0,0.7149341806627326,Moderate,+,-,-,Reinvestor,Available
EICHERMOT,2020,1694.0,-1508.0,-858.0,1827.0,0.9272030651340997,Moderate,+,-,-,Reinvestor,Available
EICHERMOT,2021,1691.0,-1625.0,-15.0,1347.0,1.2553823311061618,High Quality,+,-,-,Shareholder Returns,Available
EICHERMOT,2022,1527.0,-983.0,-593.0,1677.0,0.9105545617173524,Moderate,+,-,-,Reinvestor,Available
EICHERMOT,2023,2823.0,-2397.0,-417.0,2914.0,0.9687714481811942,Moderate,+,-,-,Reinvestor,Available
EICHERMOT,2024,3724.0,-2834.0,-844.0,4001.0,0.9307673081729567,Moderate,+,-,-,Reinvestor,Available
GAIL,2013,6603.0,-8626.0,3642.0,4367.0,1.5120219830547286,High Quality,+,-,+,Mixed,Available
GAIL,2014,4615.0,-4466.0,-3.0,4786.0,0.9642707898035938,Moderate,+,-,-,Reinvestor,Available
GAIL,2015,4214.0,-2809.0,-3058.0,3160.0,1.3335443037974684,High Quality,+,-,-,Shareholder Returns,Available
GAIL,2016,3960.0,-904.0,-3028.0,1874.0,2.113127001067236,High Quality,+,-,-,Shareholder Returns,Available
GAIL,2017,6024.0,-334.0,-5275.0,3374.0,1.7854179016004743,High Quality,+,-,-,Shareholder Returns,Available
GAIL,2018,8769.0,-2660.0,-5252.0,4805.0,1.8249739854318419,High Quality,+,-,-,Shareholder Returns,Available
GAIL,2019,7984.0,-5701.0,-3364.0,6553.0,1.2183732641538227,High Quality,+,-,-,Shareholder Returns,Available
GAIL,2020,8345.0,-8299.0,281.0,9515.0,0.8770362585391487,Moderate,+,-,+,Mixed,Available
GAIL,2021,8993.0,-4640.0,-3471.0,6143.0,1.463942699007,High Quality,+,-,-,Shareholder Returns,Available
GAIL,2022,9420.0,-5490.0,-3917.0,12304.0,0.7656046814044213,Moderate,+,-,-,Reinvestor,Available
GAIL,2023,3205.0,-7453.0,2972.0,5596.0,0.5727305218012866,Moderate,+,-,+,Mixed,Available
GAIL,2024,12586.0,-8226.0,-3457.0,9903.0,1.270928001615672,High Quality,+,-,-,Shareholder Returns,Available
GODREJCP,2013,820.0,-865.0,282.0,845.0,0.9704142011834319,Moderate,+,-,+,Mixed,Available
GODREJCP,2014,1116.0,-494.0,-620.0,819.0,1.3626373626373627,High Quality,+,-,-,Shareholder Returns,Available
GODREJCP,2015,1027.0,-1236.0,-12.0,976.0,1.0522540983606556,High Quality,+,-,-,Shareholder Returns,Available
GODREJCP,2016,847.0,-622.0,-202.0,831.0,1.0192539109506618,High Quality,+,-,-,Shareholder Returns,Available
GODREJCP,2017,1860.0,-2243.0,665.0,1308.0,1.4220183486238531,High Quality,+,-,+,Mixed,Available
GODREJCP,2018,1723.0,-336.0,-1384.0,1634.0,1.0544675642594858,High Quality,+,-,-,Shareholder Returns,Available
GODREJCP,2019,1729.0,274.0,-2039.0,2342.0,0.7382578992314262,Moderate,+,+,-,Liquidating Assets,Available
GODREJCP,2020,1588.0,-552.0,-1295.0,1497.0,1.0607882431529727,High Quality,+,-,-,Shareholder Returns,Available
GODREJCP,2021,2030.0,-292.0,-1816.0,1721.0,1.179546775130738,High Quality,+,-,-,Shareholder Returns,Available
GODREJCP,2022,1451.0,-844.0,-380.0,1783.0,0.8137969713965227,Moderate,+,-,-,Reinvestor,Available
GODREJCP,2023,2151.0,-1754.0,-794.0,1702.0,1.263807285546416,High Quality,+,-,-,Shareholder Returns,Available
GODREJCP,2024,2070.0,-3435.0,1406.0,-561.0,-3.6898395721925135,Accrual Risk,+,-,+,Mixed,Available
GRASIM,2013,4242.0,-5687.0,1348.0,3778.0,1.1228163049232398,High Quality,+,-,+,Mixed,Available
GRASIM,2014,3549.0,-2336.0,-1046.0,2954.0,1.2014218009478672,High Quality,+,-,-,Shareholder Returns,Available
GRASIM,2015,4594.0,-2359.0,-2278.0,2582.0,1.7792408985282726,High Quality,+,-,-,Shareholder Returns,Available
GRASIM,2016,5868.0,-4515.0,-1365.0,3455.0,1.6984081041968162,High Quality,+,-,-,Shareholder Returns,Available
GRASIM,2017,7288.0,-3509.0,-3799.0,4246.0,1.7164390014130946,High Quality,+,-,-,Shareholder Returns,Available
GRASIM,2018,-4140.0,1546.0,3449.0,3688.0,-1.1225596529284165,Accrual Risk,-,+,+,Distress Signal,Available
GRASIM,2019,-1659.0,-2212.0,4158.0,2745.0,-0.6043715846994535,Accrual Risk,-,-,+,Growth Funded by Debt,Available
GRASIM,2020,16620.0,-11364.0,-3418.0,6639.0,2.5033890646181653,High Quality,+,-,-,Shareholder Returns,Available
GRASIM,2021,15075.0,-7146.0,-8003.0,6987.0,2.157578359811078,High Quality,+,-,-,Shareholder Returns,Available
GRASIM,2022,7038.0,-1053.0,-6733.0,11206.0,0.6280563983580225,Moderate,+,-,-,Reinvestor,Available
GRASIM,2023,-12685.0,-13712.0,26469.0,11078.0,-1.1450622856111212,Accrual Risk,-,-,+,Growth Funded by Debt,Available
GRASIM,2024,-10719.0,-23114.0,33908.0,9926.0,-1.0798911948418295,Accrual Risk,-,-,+,Growth Funded by Debt,Available
HAL,2017,-423.0,3021.0,-164.0,2616.0,-0.16169724770642202,Accrual Risk,-,+,-,Other,Available
HAL,2018,-734.0,594.0,-2540.0,1987.0,-0.36940110719677904,Accrual Risk,-,+,-,Other,Available
HAL,2019,-7694.0,5292.0,2321.0,2346.0,-3.279624893435635,Accrual Risk,-,+,+,Distress Signal,Available
HAL,2020,1537.0,-1334.0,64.0,2842.0,0.5408163265306123,Moderate,+,-,+,Mixed,Available
HAL,2021,15124.0,-1190.0,-7070.0,3239.0,4.669342389626428,High Quality,+,-,-,Shareholder Returns,Available
HAL,2022,10180.0,-12789.0,-1464.0,5086.0,2.0015729453401496,High Quality,+,-,-,Shareholder Returns,Available
HAL,2023,8836.0,-5734.0,-1731.0,5811.0,1.5205644467389434,High Quality,+,-,-,Shareholder Returns,Available
HAL,2024,8226.0,-6412.0,-1999.0,7595.0,1.0830809743252139,High Quality,+,-,-,Shareholder Returns,Available
HAVELLS,2013,638.0,-144.0,-252.0,581.0,1.0981067125645438,High Quality,+,-,-,Shareholder Returns,Available
HAVELLS,2014,868.0,-376.0,-310.0,446.0,1.946188340807175,High Quality,+,-,-,Shareholder Returns,Available
HAVELLS,2015,963.0,-485.0,-754.0,385.0,2.501298701298701,High Quality,+,-,-,Shareholder Returns,Available
HAVELLS,2016,513.0,-121.0,-621.0,1300.0,0.3946153846153846,Accrual Risk,+,-,-,Reinvestor,Available
HAVELLS,2017,767.0,-220.0,-98.0,494.0,1.5526315789473684,High Quality,+,-,-,Shareholder Returns,Available
HAVELLS,2018,1100.0,-946.0,-409.0,661.0,1.6641452344931922,High Quality,+,-,-,Shareholder Returns,Available
HAVELLS,2019,501.0,185.0,-318.0,788.0,0.6357868020304569,Moderate,+,+,-,Liquidating Assets,Available
HAVELLS,2020,827.0,-548.0,-716.0,735.0,1.125170068027211,High Quality,+,-,-,Shareholder Returns,Available
HAVELLS,2021,660.0,-763.0,190.0,1044.0,0.632183908045977,Moderate,+,-,+,Mixed,Available
HAVELLS,2022,1728.0,-759.0,-547.0,1196.0,1.4448160535117056,High Quality,+,-,-,Shareholder Returns,Available
HAVELLS,2023,565.0,31.0,-907.0,1072.0,0.5270522388059702,Moderate,+,+,-,Liquidating Assets,Available
HAVELLS,2024,1953.0,-1618.0,-534.0,1271.0,1.5365853658536586,High Quality,+,-,-,Shareholder Returns,Available
HCLTECH,2013,4492.0,-2361.0,-2086.0,4040.0,1.111881188118812,High Quality,+,-,-,Shareholder Returns,Available
HCLTECH,2014,6457.0,-4842.0,-1308.0,6528.0,0.9891237745098039,Moderate,+,-,-,Reinvestor,Available
HCLTECH,2015,5539.0,-2088.0,-3140.0,7342.0,0.7544265867611005,Moderate,+,-,-,Reinvestor,Available
HCLTECH,2016,3823.0,-2208.0,-2237.0,5602.0,0.682434844698322,Moderate,+,-,-,Reinvestor,Available
HCLTECH,2017,8995.0,-3890.0,-4517.0,8606.0,1.0452010225424122,High Quality,+,-,-,Shareholder Returns,Available
HCLTECH,2018,8328.0,-2236.0,-5714.0,8722.0,0.9548268745700528,Moderate,+,-,-,Reinvestor,Available
HCLTECH,2019,8971.0,-3256.0,-1471.0,10120.0,0.8864624505928854,Moderate,+,-,-,Reinvestor,Available
HCLTECH,2020,13359.0,-12332.0,-3168.0,11057.0,1.2081939043140093,High Quality,+,-,-,Shareholder Returns,Available
HCLTECH,2021,19618.0,-5665.0,-11192.0,11169.0,1.756468797564688,High Quality,+,-,-,Shareholder Returns,Available
HCLTECH,2022,16900.0,1597.0,-14508.0,13523.0,1.2497226946683428,High Quality,+,+,-,Liquidating Assets,Available
HCLTECH,2023,18009.0,-3573.0,-15881.0,14845.0,1.2131357359380264,High Quality,+,-,-,Shareholder Returns,Available
HCLTECH,2024,22448.0,-6608.0,-15464.0,15710.0,1.428898790579249,High Quality,+,-,-,Shareholder Returns,Available
HDFCBANK,2013,-5847.0,-902.0,13105.0,6903.0,-0.8470230334637114,Accrual Risk,-,-,+,Growth Funded by Debt,Available
HDFCBANK,2014,4211.0,-1099.0,9270.0,8768.0,0.4802691605839416,Accrual Risk,+,-,+,Mixed,Available
HDFCBANK,2015,-21281.0,-800.0,18694.0,10703.0,-1.9883210314864992,Accrual Risk,-,-,+,Growth Funded by Debt,Available
HDFCBANK,2016,-34435.0,-837.0,37815.0,12821.0,-2.6858279385383357,Accrual Risk,-,-,+,Growth Funded by Debt,Available
HDFCBANK,2017,17282.0,-1146.0,-5893.0,15317.0,1.128288829405236,High Quality,+,-,-,Shareholder Returns,Available
HDFCBANK,2018,17214.0,-842.0,57378.0,18561.0,0.9274284790690157,Moderate,+,-,+,Mixed,Available
HDFCBANK,2019,-62872.0,-1503.0,23131.0,22446.0,-2.801033591731266,Accrual Risk,-,-,+,Growth Funded by Debt,Available
HDFCBANK,2020,-16869.0,-1403.0,24394.0,27296.0,-0.6180026377491208,Accrual Risk,-,-,+,Growth Funded by Debt,Available
HDFCBANK,2021,42476.0,-1823.0,-7321.0,31857.0,1.3333333333333333,High Quality,+,-,-,Shareholder Returns,Available
HDFCBANK,2022,-11960.0,-2051.0,48124.0,38151.0,-0.3134911273623234,Accrual Risk,-,-,+,Growth Funded by Debt,Available
HDFCBANK,2023,20814.0,-2992.0,23941.0,46149.0,0.45101735682246635,Accrual Risk,+,-,+,Mixed,Available
HDFCBANK,2024,19069.0,16600.0,-3983.0,65446.0,0.2913699844146319,Accrual Risk,+,+,-,Liquidating Assets,Available
